Date,Open,High,Low,Close,Adj Close,Volume
2019-09-25,0.235483,0.248962,0.234906,0.246441,0.246441,1800796894
2019-09-26,0.246448,0.250457,0.234037,0.243784,0.243784,1387714462
2019-09-27,0.243712,0.246306,0.236745,0.244021,0.244021,1277746422
2019-09-28,0.244023,0.245047,0.240754,0.242571,0.242571,978211509
2019-09-29,0.242592,0.243348,0.237544,0.241388,0.241388,931369885
2019-09-30,0.241383,0.260146,0.238320,0.255933,0.255933,1662002377
2019-10-01,0.256213,0.260526,0.247843,0.249565,0.249565,1319433697
2019-10-02,0.249618,0.254884,0.246791,0.253539,0.253539,1093145013
2019-10-03,0.253457,0.253503,0.244366,0.247860,0.247860,1043933395
2019-10-04,0.247924,0.256247,0.247425,0.253935,0.253935,1078860456
2019-10-05,0.253608,0.256505,0.249384,0.253457,0.253457,944304199
2019-10-06,0.253434,0.257705,0.252341,0.257705,0.257705,965338466
2019-10-07,0.257570,0.279092,0.255627,0.275685,0.275685,1938984643
2019-10-08,0.275829,0.283569,0.271744,0.278459,0.278459,1518125769
2019-10-09,0.278392,0.283725,0.274915,0.281627,0.281627,1579225264
2019-10-10,0.281551,0.281551,0.268893,0.272073,0.272073,1383555182
2019-10-11,0.272109,0.275936,0.268589,0.271099,0.271099,1265760690
2019-10-12,0.271115,0.278960,0.271074,0.273191,0.273191,1100066310
2019-10-13,0.273129,0.281705,0.272383,0.277765,0.277765,1176911158
2019-10-14,0.277626,0.296590,0.276666,0.296523,0.296523,1685629956
2019-10-15,0.296438,0.298265,0.284174,0.288702,0.288702,1686563830
2019-10-16,0.288895,0.292086,0.280962,0.284640,0.284640,1626378642
2019-10-17,0.284556,0.302481,0.282608,0.302315,0.302315,1807694164
2019-10-18,0.302340,0.302340,0.286964,0.295005,0.295005,1809664285
2019-10-19,0.294852,0.299229,0.289901,0.293022,0.293022,1768492071
2019-10-20,0.293042,0.297051,0.285773,0.294179,0.294179,1804228003
2019-10-21,0.294265,0.294720,0.289768,0.292979,0.292979,1609355490
2019-10-22,0.293019,0.301484,0.291104,0.291607,0.291607,1632212674
2019-10-23,0.291556,0.292737,0.260083,0.274143,0.274143,2172985938
2019-10-24,0.274101,0.281281,0.269274,0.278491,0.278491,1638078551
2019-10-25,0.278607,0.299947,0.277240,0.298165,0.298165,2486979029
2019-10-26,0.298039,0.310290,0.286818,0.293699,0.293699,3122465894
2019-10-27,0.293886,0.301481,0.289935,0.298100,0.298100,2237941946
2019-10-28,0.298143,0.302837,0.293587,0.296007,0.296007,2061536473
2019-10-29,0.295991,0.307984,0.295357,0.301956,0.301956,2125813360
2019-10-30,0.301913,0.305180,0.292403,0.296555,0.296555,1883224296
2019-10-31,0.296527,0.302379,0.290938,0.296358,0.296358,1666132252
2019-11-01,0.296389,0.296487,0.288932,0.292642,0.292642,1572251058
2019-11-02,0.292688,0.299039,0.292539,0.296263,0.296263,1460243469
2019-11-03,0.296272,0.297173,0.288818,0.291261,0.291261,1381510371
2019-11-04,0.291236,0.299949,0.290893,0.299937,0.299937,1647597869
2019-11-05,0.299906,0.304524,0.297917,0.301255,0.301255,1964177330
2019-11-06,0.301103,0.311605,0.298735,0.310086,0.310086,1790567871
2019-11-07,0.310175,0.313278,0.283395,0.292431,0.292431,2430065390
2019-11-08,0.292438,0.292612,0.274005,0.276953,0.276953,2026687432
2019-11-09,0.276863,0.282471,0.276328,0.280196,0.280196,1449652131
2019-11-10,0.280273,0.283117,0.276669,0.280204,0.280204,1557437413
2019-11-11,0.280164,0.281727,0.272008,0.275086,0.275086,1437677669
2019-11-12,0.275179,0.277042,0.270781,0.272418,0.272418,1404766289
2019-11-13,0.272379,0.275665,0.271303,0.273036,0.273036,1278922350
2019-11-14,0.272903,0.273868,0.268069,0.270391,0.270391,1264478184
2019-11-15,0.270463,0.271049,0.259878,0.261654,0.261654,1548251349
2019-11-16,0.261694,0.265443,0.260609,0.263886,0.263886,1195333401
2019-11-17,0.264009,0.269385,0.262832,0.265253,0.265253,1273573229
2019-11-18,0.265137,0.265514,0.249842,0.255653,0.255653,1452996115
2019-11-19,0.255646,0.258563,0.246971,0.256500,0.256500,1420685334
2019-11-20,0.256545,0.259139,0.250331,0.251364,0.251364,1319069498
2019-11-21,0.251316,0.253512,0.240784,0.243766,0.243766,1586333624
2019-11-22,0.243775,0.246417,0.225687,0.231600,0.231600,2012230945
2019-11-23,0.231574,0.236188,0.227707,0.236188,0.236188,1480512363
2019-11-24,0.236227,0.236373,0.223184,0.223184,0.223184,2932397174
2019-11-25,0.222832,0.225923,0.207013,0.218622,0.218622,9415068271
2019-11-26,0.218464,0.223212,0.214957,0.222145,0.222145,1322723640
2019-11-27,0.221845,0.228498,0.216199,0.225081,0.225081,1608881984
2019-11-28,0.225221,0.231131,0.224198,0.224570,0.224570,1244175231
2019-11-29,0.224623,0.231636,0.224129,0.230217,0.230217,1325761774
2019-11-30,0.230232,0.233615,0.224546,0.226474,0.226474,1160032624
2019-12-01,0.226466,0.226525,0.220253,0.225333,0.225333,1176237060
2019-12-02,0.225386,0.227203,0.217283,0.219581,0.219581,1187513777
2019-12-03,0.219516,0.223179,0.216675,0.219870,0.219870,1017648495
2019-12-04,0.219824,0.221770,0.212603,0.216348,0.216348,1427312577
2019-12-05,0.216249,0.226575,0.213965,0.222928,0.222928,1424294121
2019-12-06,0.222959,0.225858,0.220785,0.225505,0.225505,1253702621
2019-12-07,0.225492,0.228891,0.225390,0.228445,0.228445,1073561928
2019-12-08,0.228453,0.233737,0.226260,0.230435,0.230435,1117646358
2019-12-09,0.230433,0.231324,0.223183,0.225452,0.225452,1241659373
2019-12-10,0.225439,0.226251,0.221276,0.224302,0.224302,1191690782
2019-12-11,0.224241,0.224742,0.221290,0.222053,0.222053,1072062152
2019-12-12,0.222013,0.222692,0.218963,0.219859,0.219859,1287697362
2019-12-13,0.219827,0.221007,0.216930,0.220755,0.220755,1252707498
2019-12-14,0.220748,0.221742,0.216795,0.217356,0.217356,1078990952
2019-12-15,0.217573,0.220074,0.211347,0.218601,0.218601,1171149673
2019-12-16,0.218647,0.218908,0.206862,0.207225,0.207225,1486338425
2019-12-17,0.207189,0.207659,0.180494,0.183699,0.183699,2059426123
2019-12-18,0.184613,0.197512,0.178485,0.196176,0.196176,2136022808
2019-12-19,0.196289,0.197257,0.185322,0.190819,0.190819,1588179338
2019-12-20,0.190900,0.197967,0.186777,0.195316,0.195316,1765470385
2019-12-21,0.195340,0.196173,0.190614,0.194082,0.194082,1208597753
2019-12-22,0.193999,0.197370,0.192513,0.196978,0.196978,1261599021
2019-12-23,0.196958,0.198134,0.189891,0.190943,0.190943,1402992086
2019-12-24,0.190992,0.196885,0.189908,0.192198,0.192198,1255576963
2019-12-25,0.192288,0.192622,0.188474,0.190719,0.190719,1140140919
2019-12-26,0.190555,0.192518,0.188141,0.190394,0.190394,1177534639
2019-12-27,0.190403,0.192708,0.188502,0.191102,0.191102,1151157499
2019-12-28,0.191063,0.195286,0.190974,0.193222,0.193222,1168758140
2019-12-29,0.193116,0.198972,0.192524,0.197051,0.197051,1176573822
2019-12-30,0.197063,0.198716,0.193685,0.194474,0.194474,1247499610
2019-12-31,0.194518,0.194878,0.189969,0.192894,0.192894,1116761075
2020-01-01,0.192912,0.194362,0.192107,0.192667,0.192667,1041134003
2020-01-02,0.192708,0.192896,0.186947,0.188043,0.188043,1085351426
2020-01-03,0.187948,0.194070,0.185846,0.193521,0.193521,1270017043
2020-01-04,0.193521,0.194653,0.191835,0.194355,0.194355,999331594
2020-01-05,0.194367,0.199223,0.193884,0.195537,0.195537,1168067557
2020-01-06,0.195536,0.223832,0.195068,0.221510,0.221510,2301679290
2020-01-07,0.221576,0.223386,0.209047,0.213917,0.213917,2237698314
2020-01-08,0.213834,0.216704,0.205214,0.209026,0.209026,1782128652
2020-01-09,0.209110,0.209142,0.202589,0.204899,0.204899,1341130889
2020-01-10,0.204908,0.212403,0.201820,0.212306,0.212306,1693646276
2020-01-11,0.212097,0.218971,0.210054,0.211851,0.211851,1655817070
2020-01-12,0.212151,0.216371,0.211533,0.215633,0.215633,1496128430
2020-01-13,0.215624,0.215687,0.210601,0.212617,0.212617,1321442559
2020-01-14,0.212528,0.241832,0.212379,0.234687,0.234687,2639844916
2020-01-15,0.234504,0.240997,0.227920,0.232895,0.232895,2590278224
2020-01-16,0.232881,0.233568,0.224055,0.228574,0.228574,2066952513
2020-01-17,0.228725,0.243156,0.226576,0.238776,0.238776,2418043081
2020-01-18,0.238880,0.251187,0.233148,0.243286,0.243286,2391157804
2020-01-19,0.243367,0.249569,0.229278,0.235585,0.235585,2211717302
2020-01-20,0.235384,0.235748,0.225986,0.233296,0.233296,1723535818
2020-01-21,0.233340,0.240264,0.231539,0.237166,0.237166,1701652845
2020-01-22,0.237263,0.238689,0.234236,0.236056,0.236056,1517150861
2020-01-23,0.236173,0.236284,0.223069,0.226104,0.226104,1600294983
2020-01-24,0.226201,0.226314,0.215389,0.223041,0.223041,1706347379
2020-01-25,0.223049,0.223150,0.217737,0.220427,0.220427,1373179560
2020-01-26,0.220345,0.231344,0.219327,0.230686,0.230686,1583964764
2020-01-27,0.230532,0.234634,0.226982,0.231222,0.231222,1722593699
2020-01-28,0.231206,0.239931,0.230945,0.238488,0.238488,2052700894
2020-01-29,0.238691,0.241267,0.235322,0.235730,0.235730,1883265674
2020-01-30,0.235607,0.245961,0.231997,0.243642,0.243642,2125017678
2020-01-31,0.243618,0.244273,0.234905,0.239233,0.239233,1892170752
2020-02-01,0.239191,0.242612,0.237781,0.241455,0.241455,1592451417
2020-02-02,0.241321,0.259259,0.237002,0.250734,0.250734,2477130012
2020-02-03,0.250570,0.256370,0.248154,0.254627,0.254627,2156814065
2020-02-04,0.254557,0.269576,0.248820,0.266808,0.266808,2900951896
2020-02-05,0.266692,0.281039,0.266692,0.277468,0.277468,3332447611
2020-02-06,0.277542,0.285939,0.273494,0.282214,0.282214,3079150333
2020-02-07,0.282205,0.286520,0.277846,0.279284,0.279284,2372731517
2020-02-08,0.278878,0.280484,0.267578,0.277243,0.277243,2380993304
2020-02-09,0.277097,0.287235,0.276444,0.282457,0.282457,2343599758
2020-02-10,0.282486,0.283315,0.270231,0.274080,0.274080,2403459577
2020-02-11,0.273902,0.280746,0.267881,0.280141,0.280141,2383677083
2020-02-12,0.280272,0.307491,0.279948,0.304393,0.304393,4092541037
2020-02-13,0.304195,0.336142,0.303622,0.326706,0.326706,6473779289
2020-02-14,0.326363,0.337553,0.314526,0.334822,0.334822,4476902769
2020-02-15,0.335119,0.343972,0.302184,0.306236,0.306236,4282439063
2020-02-16,0.307265,0.318187,0.278036,0.295034,0.295034,4025339058
2020-02-17,0.294629,0.295218,0.271382,0.286572,0.286572,3690067847
2020-02-18,0.287010,0.300062,0.278746,0.297913,0.297913,3719318846
2020-02-19,0.297884,0.303685,0.277602,0.277602,0.277602,3096501889
2020-02-20,0.277138,0.281537,0.267330,0.272396,0.272396,3138024579
2020-02-21,0.272299,0.277900,0.270703,0.274938,0.274938,2626495845
2020-02-22,0.275345,0.276968,0.272305,0.275901,0.275901,2190665842
2020-02-23,0.275939,0.282868,0.275613,0.282711,0.282711,2313819448
2020-02-24,0.282590,0.283189,0.266478,0.270627,0.270627,2472100400
2020-02-25,0.270541,0.270824,0.253051,0.253412,0.253412,2590099692
2020-02-26,0.253371,0.255020,0.229383,0.230851,0.230851,3273784862
2020-02-27,0.231092,0.246190,0.226173,0.237116,0.237116,2775673347
2020-02-28,0.237111,0.243244,0.230776,0.236296,0.236296,2468502732
2020-02-29,0.236521,0.241962,0.231193,0.231193,0.231193,2061348763
2020-03-01,0.231105,0.235818,0.225707,0.228846,0.228846,2086828072
2020-03-02,0.228935,0.240349,0.227327,0.238747,0.238747,2466061224
2020-03-03,0.238669,0.238753,0.231990,0.234381,0.234381,2524293730
2020-03-04,0.234545,0.237961,0.231826,0.234530,0.234530,2280839542
2020-03-05,0.234555,0.242870,0.234555,0.239582,0.239582,2299594699
2020-03-06,0.239490,0.245920,0.239113,0.244088,0.244088,2423236344
2020-03-07,0.243970,0.244635,0.237024,0.237071,0.237071,2109420975
2020-03-08,0.237110,0.237110,0.206826,0.206904,0.206904,2627253062
2020-03-09,0.206683,0.211439,0.200741,0.209181,0.209181,2796925948
2020-03-10,0.209721,0.215253,0.206584,0.212235,0.212235,2317233373
2020-03-11,0.212293,0.213445,0.201465,0.208096,0.208096,2130165442
2020-03-12,0.208205,0.209124,0.139635,0.139635,0.139635,3547958418
2020-03-13,0.140524,0.164772,0.115093,0.159352,0.159352,5160523077
2020-03-14,0.159240,0.160035,0.145685,0.147292,0.147292,2310448365
2020-03-15,0.147293,0.162150,0.146127,0.153902,0.153902,2197842519
2020-03-16,0.153885,0.153885,0.133220,0.141063,0.141063,2646513874
2020-03-17,0.140982,0.150964,0.140982,0.144524,0.144524,2134494360
2020-03-18,0.144673,0.146911,0.140783,0.143100,0.143100,1964626837
2020-03-19,0.143159,0.170475,0.143130,0.165037,0.165037,2590533670
2020-03-20,0.165092,0.173812,0.149187,0.156868,0.156868,2946481356
2020-03-21,0.156715,0.160544,0.153647,0.158179,0.158179,2068099167
2020-03-22,0.158121,0.161106,0.149621,0.150214,0.150214,1864979798
2020-03-23,0.149929,0.157933,0.149190,0.157419,0.157419,2117431211
2020-03-24,0.157574,0.163493,0.156824,0.162255,0.162255,2155981658
2020-03-25,0.162290,0.163891,0.158634,0.161633,0.161633,2096308696
2020-03-26,0.161680,0.175916,0.160422,0.175019,0.175019,2236102811
2020-03-27,0.175003,0.186385,0.170564,0.176195,0.176195,2849306896
2020-03-28,0.175932,0.179475,0.167561,0.175783,0.175783,2689925753
2020-03-29,0.175680,0.176066,0.163225,0.163829,0.163829,1996124443
2020-03-30,0.163762,0.174170,0.163176,0.172171,0.172171,2131319206
2020-03-31,0.172134,0.177883,0.171549,0.174563,0.174563,2101862050
2020-04-01,0.174315,0.175323,0.169134,0.175323,0.175323,2053108172
2020-04-02,0.175180,0.183321,0.174310,0.178640,0.178640,2352651038
2020-04-03,0.178769,0.182728,0.176886,0.179467,0.179467,2106869711
2020-04-04,0.179612,0.182300,0.178305,0.181732,0.181732,1793826153
2020-04-05,0.181764,0.181996,0.177277,0.179406,0.179406,1660971367
2020-04-06,0.179628,0.195865,0.179359,0.195506,0.195506,2529832372
2020-04-07,0.195686,0.203868,0.191207,0.192093,0.192093,2626151910
2020-04-08,0.192137,0.201275,0.191408,0.200869,0.200869,2091042647
2020-04-09,0.200973,0.201336,0.195926,0.198257,0.198257,1878628668
2020-04-10,0.198156,0.198783,0.183706,0.187464,0.187464,2105282079
2020-04-11,0.187451,0.192394,0.186113,0.188063,0.188063,1847482831
2020-04-12,0.188229,0.193848,0.187617,0.190135,0.190135,2087857417
2020-04-13,0.190533,0.190533,0.181808,0.187732,0.187732,2253497429
2020-04-14,0.187808,0.188985,0.184262,0.185335,0.185335,1889687587
2020-04-15,0.185360,0.189266,0.181155,0.181270,0.181270,1963736221
2020-04-16,0.181254,0.191235,0.177414,0.190104,0.190104,2610251456
2020-04-17,null,null,null,null,null,null
2020-04-18,0.189911,0.195356,0.189820,0.194925,0.194925,1918245143
2020-04-19,0.195004,0.196344,0.190793,0.190859,0.190859,1904866741
2020-04-20,0.190821,0.194900,0.181831,0.183490,0.183490,2364973860
2020-04-21,0.183337,0.185644,0.182762,0.184328,0.184328,1912728846
2020-04-22,0.184175,0.189676,0.183120,0.187970,0.187970,1783803231
2020-04-23,0.187889,0.194790,0.186766,0.191711,0.191711,2271111354
2020-04-24,0.191876,0.196722,0.191710,0.193665,0.193665,1853837706
2020-04-25,0.193685,0.196545,0.193140,0.195054,0.195054,1648491142
2020-04-26,0.195033,0.197215,0.194504,0.196805,0.196805,1692427521
2020-04-27,0.196700,0.199275,0.195437,0.197978,0.197978,1792695610
2020-04-28,0.198046,0.218108,0.196372,0.215484,0.215484,2515531348
2020-04-29,0.215562,0.229627,0.213436,0.227432,0.227432,3041995823
2020-04-30,0.227169,0.235703,0.211577,0.212761,0.212761,3145263527
2020-05-01,0.212858,0.224771,0.212795,0.219248,0.219248,2306876493
2020-05-02,0.219275,0.225606,0.217248,0.223914,0.223914,2170661654
2020-05-03,0.224064,0.226340,0.217737,0.219414,0.219414,2182399826
2020-05-04,0.219451,0.220608,0.210598,0.218963,0.218963,2462194723
2020-05-05,0.218910,0.221752,0.215441,0.216463,0.216463,2104127661
2020-05-06,0.216284,0.222338,0.215210,0.215210,0.215210,2159327467
2020-05-07,0.215492,0.220939,0.213040,0.218917,0.218917,2582702615
2020-05-08,0.218837,0.221909,0.215489,0.219827,0.219827,2460030844
2020-05-09,0.219663,0.224728,0.216803,0.216902,0.216902,2543805062
2020-05-10,0.217133,0.217133,0.190549,0.198176,0.198176,3067472277
2020-05-11,0.198162,0.200186,0.188483,0.194064,0.194064,2470709527
2020-05-12,0.194241,0.199801,0.192729,0.197637,0.197637,2056508741
2020-05-13,0.197561,0.203411,0.196607,0.201480,0.201480,1947109951
2020-05-14,0.201341,0.204586,0.199653,0.203129,0.203129,2154131805
2020-05-15,0.202940,0.203416,0.197301,0.198911,0.198911,2046326382
2020-05-16,0.199081,0.202101,0.197924,0.200032,0.200032,1794850124
2020-05-17,0.200536,0.203872,0.199713,0.201255,0.201255,1752063749
2020-05-18,0.201353,0.206325,0.201024,0.205176,0.205176,1968537517
2020-05-19,0.205251,0.205327,0.201947,0.204028,0.204028,1973351018
2020-05-20,0.203935,0.205628,0.200245,0.201707,0.201707,1933723829
2020-05-21,0.201832,0.202703,0.191448,0.195509,0.195509,1753934487
2020-05-22,0.195535,0.201745,0.193609,0.200343,0.200343,1852264124
2020-05-23,0.200418,0.201769,0.197664,0.198856,0.198856,1459815520
2020-05-24,0.198911,0.201453,0.195403,0.195431,0.195431,1447641496
2020-05-25,0.195285,0.197629,0.192201,0.197327,0.197327,1671594106
2020-05-26,0.197273,0.197611,0.193404,0.193975,0.193975,1585691777
2020-05-27,0.193920,0.198821,0.193764,0.197857,0.197857,1535112977
2020-05-28,0.197924,0.200902,0.195621,0.200595,0.200595,1615654544
2020-05-29,0.200669,0.202827,0.197129,0.198348,0.198348,1477357235
2020-05-30,0.198349,0.206474,0.196925,0.206220,0.206220,1683149544
2020-05-31,0.206236,0.211519,0.201749,0.202906,0.202906,1737139256
2020-06-01,0.202834,0.210731,0.202112,0.210249,0.210249,1702904267
2020-06-02,0.210182,0.214335,0.200696,0.202764,0.202764,1850078103
2020-06-03,0.202901,0.204478,0.201270,0.203663,0.203663,1335828090
2020-06-04,0.203719,0.206494,0.201864,0.204982,0.204982,1368430496
2020-06-05,0.205044,0.206744,0.202069,0.204092,0.204092,1264429379
2020-06-06,0.204208,0.205002,0.202432,0.203142,0.203142,1048611012
2020-06-07,0.203180,0.204674,0.199672,0.203449,0.203449,1141964765
2020-06-08,0.203426,0.204178,0.201667,0.203771,0.203771,1042709461
2020-06-09,0.203809,0.204555,0.200992,0.202013,0.202013,1108186467
2020-06-10,0.201976,0.203485,0.200590,0.202938,0.202938,1106635421
2020-06-11,0.202916,0.203701,0.189520,0.190180,0.190180,1354031836
2020-06-12,0.190165,0.196277,0.188858,0.193943,0.193943,1157151094
2020-06-13,0.193989,0.194205,0.189932,0.193106,0.193106,1050423848
2020-06-14,0.193179,0.193667,0.191067,0.191617,0.191617,1023497502
2020-06-15,0.191617,0.193752,0.183816,0.193074,0.193074,1315332448
2020-06-16,0.193064,0.193270,0.190029,0.191307,0.191307,1158919075
2020-06-17,0.191496,0.197300,0.190306,0.193443,0.193443,1323161116
2020-06-18,0.193455,0.193457,0.189626,0.190957,0.190957,1045504279
2020-06-19,0.190924,0.191168,0.186534,0.186790,0.186790,1097387856
2020-06-20,0.186790,0.189806,0.186086,0.188500,0.188500,966690908
2020-06-21,0.188468,0.189103,0.185501,0.185610,0.185610,893641269
2020-06-22,0.185665,0.190080,0.185594,0.189272,0.189272,1209278721
2020-06-23,0.189295,0.189973,0.187062,0.188680,0.188680,1093605185
2020-06-24,0.188700,0.190857,0.183050,0.184272,0.184272,1138044691
2020-06-25,0.184076,0.184982,0.180956,0.183570,0.183570,1055030012
2020-06-26,0.183472,0.185867,0.179898,0.182671,0.182671,1269492277
2020-06-27,0.183096,0.185064,0.174489,0.176851,0.176851,1142888783
2020-06-28,0.176872,0.180510,0.175249,0.177692,0.177692,1139431604
2020-06-29,0.177648,0.179559,0.176243,0.177959,0.177959,1164729579
2020-06-30,0.177701,0.178355,0.175005,0.175870,0.175870,1010363683
2020-07-01,0.175750,0.178491,0.174703,0.176976,0.176976,1115989502
2020-07-02,0.177155,0.178338,0.174234,0.177244,0.177244,1053683055
2020-07-03,0.177265,0.178443,0.175130,0.176336,0.176336,976699960
2020-07-04,0.176262,0.179679,0.176196,0.177984,0.177984,1000145449
2020-07-05,0.177914,0.178729,0.174790,0.177017,0.177017,969679447
2020-07-06,0.177017,0.189148,0.176471,0.188567,0.188567,1423923826
2020-07-07,0.188567,0.189005,0.182713,0.184787,0.184787,1067033698
2020-07-08,0.184814,0.205727,0.184200,0.204692,0.204692,1878269321
2020-07-09,0.204598,0.210292,0.198560,0.202910,0.202910,1809158571
2020-07-10,0.202842,0.202842,0.193318,0.198652,0.198652,1161794555
2020-07-11,0.198724,0.203610,0.198640,0.201197,0.201197,996288334
2020-07-12,0.201217,0.203251,0.198361,0.200538,0.200538,850245455
2020-07-13,0.200538,0.205161,0.195940,0.198575,0.198575,1197056593
2020-07-14,0.198495,0.199556,0.195536,0.198809,0.198809,1197284578
2020-07-15,0.198774,0.199623,0.196693,0.197111,0.197111,1067413757
2020-07-16,0.197021,0.197416,0.190181,0.194048,0.194048,1055841762
2020-07-17,0.194051,0.197143,0.191723,0.194281,0.194281,936113620
2020-07-18,0.194349,0.201602,0.193937,0.199341,0.199341,870207693
2020-07-19,0.199404,0.201336,0.196133,0.199135,0.199135,828392852
2020-07-20,0.199142,0.199775,0.193704,0.195065,0.195065,848780531
2020-07-21,0.194871,0.200471,0.194008,0.198988,0.198988,928954951
2020-07-22,0.199029,0.203739,0.196883,0.203342,0.203342,935529987
2020-07-23,0.203331,0.209244,0.201667,0.207578,0.207578,1443659224
2020-07-24,0.207814,0.208013,0.202637,0.204049,0.204049,1294356195
2020-07-25,0.203959,0.216598,0.203757,0.214102,0.214102,1225769666
2020-07-26,0.213994,0.224031,0.212792,0.214982,0.214982,1448138807
2020-07-27,0.214948,0.227415,0.211676,0.223672,0.223672,1762737985
2020-07-28,0.223889,0.233693,0.217894,0.230277,0.230277,1754695828
2020-07-29,0.230148,0.249353,0.230079,0.243099,0.243099,2022835116
2020-07-30,0.243254,0.248586,0.238768,0.244522,0.244522,1650758400
2020-07-31,0.244649,0.259601,0.242200,0.258904,0.258904,1854522560
2020-08-01,0.258904,0.295759,0.255844,0.289529,0.289529,3167874461
2020-08-02,0.289742,0.322561,0.275593,0.287062,0.287062,4780736538
2020-08-03,0.287490,0.318866,0.285190,0.309940,0.309940,3340814994
2020-08-04,0.309935,0.318296,0.294030,0.300493,0.300493,2746437659
2020-08-05,0.300783,0.307874,0.292720,0.303311,0.303311,2048410252
2020-08-06,0.303142,0.310062,0.298339,0.303584,0.303584,1946386689
2020-08-07,0.303464,0.309324,0.287329,0.294664,0.294664,4278382957
2020-08-08,0.294905,0.298728,0.291252,0.294022,0.294022,1355768291
2020-08-09,0.294618,0.298061,0.283924,0.288653,0.288653,1391288259
2020-08-10,0.288569,0.299405,0.288569,0.294659,0.294659,2108627560
2020-08-11,0.294683,0.305783,0.274603,0.284449,0.284449,4542499150
2020-08-12,0.284376,0.289849,0.274191,0.284930,0.284930,2001506679
2020-08-13,0.284930,0.298182,0.274354,0.297807,0.297807,2061442814
2020-08-14,0.297533,0.306374,0.293853,0.300371,0.300371,2246050523
2020-08-15,0.300246,0.304188,0.294891,0.299661,0.299661,2260353636
2020-08-16,0.299767,0.304052,0.294289,0.303492,0.303492,2078824448
2020-08-17,0.303641,0.324403,0.298660,0.314767,0.314767,3001054633
2020-08-18,0.314218,0.320406,0.301843,0.303307,0.303307,2126503478
2020-08-19,0.303513,0.305540,0.282474,0.290246,0.290246,2163768928
2020-08-20,0.290301,0.294099,0.286078,0.292573,0.292573,1749934412
2020-08-21,0.292468,0.295518,0.280258,0.280682,0.280682,1833818566
2020-08-22,0.280635,0.286546,0.275896,0.286546,0.286546,1417207522
2020-08-23,0.286358,0.287276,0.278829,0.285386,0.285386,1183627267
2020-08-24,0.285278,0.291312,0.283117,0.289215,0.289215,1237229520
2020-08-25,0.289044,0.289571,0.273311,0.277927,0.277927,1403395912
2020-08-26,0.277693,0.280136,0.274876,0.277491,0.277491,1194610015
2020-08-27,0.277360,0.278688,0.257513,0.264511,0.264511,1471948899
2020-08-28,0.264658,0.273302,0.261309,0.272046,0.272046,1178427813
2020-08-29,0.272009,0.276839,0.269447,0.274497,0.274497,1053592719
2020-08-30,0.274568,0.283597,0.274357,0.283034,0.283034,1202203314
2020-08-31,0.283065,0.284512,0.278658,0.281766,0.281766,1209798563
2020-09-01,0.281612,0.298213,0.278456,0.295696,0.295696,1730740377
2020-09-02,0.295612,0.303214,0.269151,0.276461,0.276461,1985414445
2020-09-03,0.276636,0.276726,0.245419,0.246580,0.246580,1847290355
2020-09-04,0.246726,0.266139,0.244301,0.255883,0.255883,1924234480
2020-09-05,0.255808,0.259606,0.233811,0.237692,0.237692,2160621038
2020-09-06,0.237692,0.243732,0.231323,0.240731,0.240731,1752405005
2020-09-07,0.240812,0.243432,0.231285,0.242174,0.242174,1773175897
2020-09-08,0.242029,0.243872,0.232833,0.236753,0.236753,1618416970
2020-09-09,0.236723,0.243213,0.234273,0.239609,0.239609,1203137131
2020-09-10,0.239689,0.249185,0.239570,0.243530,0.243530,1353359148
2020-09-11,0.243530,0.244815,0.237520,0.243292,0.243292,1096662166
2020-09-12,0.243055,0.248752,0.241820,0.247814,0.247814,1043746083
2020-09-13,0.247814,0.253136,0.238857,0.241801,0.241801,1163182194
2020-09-14,0.241804,0.249822,0.240322,0.246327,0.246327,1195994290
2020-09-15,0.246265,0.249245,0.243392,0.243850,0.243850,1245531094
2020-09-16,0.244010,0.250974,0.236727,0.247847,0.247847,1421286455
2020-09-17,0.247743,0.258190,0.247218,0.252194,0.252194,1735400721
2020-09-18,0.252284,0.255716,0.247091,0.250707,0.250707,1282349756
2020-09-19,0.250530,0.254101,0.248359,0.251716,0.251716,1043485055
2020-09-20,0.251663,0.251663,0.243716,0.246743,0.246743,1091283585
2020-09-21,0.246818,0.248110,0.230479,0.232138,0.232138,1718957623
2020-09-22,0.231848,0.234743,0.230237,0.233417,0.233417,1019583831
2020-09-23,0.233571,0.236175,0.221148,0.221657,0.221657,1011343441
2020-09-24,0.221660,0.233776,0.220625,0.233018,0.233018,1316129692
2020-09-25,0.233079,0.244589,0.230421,0.241805,0.241805,1389150295
2020-09-26,0.241888,0.245595,0.239340,0.242369,0.242369,1176448176
2020-09-27,0.242391,0.245023,0.238844,0.243252,0.243252,990209623
2020-09-28,0.243252,0.248270,0.241819,0.242051,0.242051,1312887582
2020-09-29,0.241815,0.246431,0.239322,0.243139,0.243139,1244211927
2020-09-30,0.243157,0.243180,0.239202,0.242311,0.242311,1161931498
2020-10-01,0.242368,0.245157,0.235728,0.238361,0.238361,1290732679
2020-10-02,0.238302,0.239372,0.230124,0.234202,0.234202,1449826826
2020-10-03,0.234333,0.235235,0.233366,0.233505,0.233505,853442733
2020-10-04,0.233518,0.250667,0.232574,0.248502,0.248502,1481572450
2020-10-05,0.248458,0.253904,0.247209,0.250896,0.250896,1739237137
2020-10-06,0.250813,0.259083,0.242763,0.245860,0.245860,2633330450
